schedule_Date;schedule_Time;schedule_Round;schedule_Day;schedule_Venue;schedule_Result;schedule_GF;schedule_GA;schedule_Opponent;schedule_xG;schedule_xGA;schedule_Poss;schedule_Attendance;schedule_Captain;schedule_Formation;schedule_Referee;schedule_Match Report;schedule_Notes;schedule_fbref_season;schedule_fbref_league_id;schedule_fbref_squad_id;schedule_fbref_opponent_id;schedule_fbref_match_id;shooting_standard_Gls;shooting_standard_Sh;shooting_standard_SoT;shooting_standard_SoT%;shooting_standard_G/Sh;shooting_standard_G/SoT;shooting_standard_Dist;shooting_standard_FK;shooting_standard_PK;shooting_standard_PKatt;shooting_expected_xG;shooting_expected_npxG;shooting_expected_npxG/Sh;shooting_expected_G-xG;shooting_expected_np:G-xG;keeper_performance_SoTA;keeper_performance_GA;keeper_performance_Saves;keeper_performance_Save%;keeper_performance_CS;keeper_performance_PSxG;keeper_performance_PSxG+/-;keeper_penaltykicks_PKatt;keeper_penaltykicks_PKA;keeper_penaltykicks_PKsv;keeper_penaltykicks_PKm;keeper_launched_Cmp;keeper_launched_Att;keeper_launched_Cmp%;keeper_passes_Att;keeper_passes_Thr;keeper_passes_Launch%;keeper_passes_AvgLen;keeper_goalkicks_Att;keeper_goalkicks_Launch%;keeper_goalkicks_AvgLen;keeper_crosses_Opp;keeper_crosses_Stp;keeper_crosses_Stp%;keeper_sweeper_#OPA;keeper_sweeper_AvgDist;passing_total_Cmp;passing_total_Att;passing_total_Cmp%;passing_total_TotDist;passing_total_PrgDist;passing_short_Cmp;passing_short_Att;passing_short_Cmp%;passing_medium_Cmp;passing_medium_Att;passing_medium_Cmp%;passing_long_Cmp;passing_long_Att;passing_long_Cmp%;passing_attacking_Ast;passing_attacking_xAG;passing_attacking_xA;passing_attacking_KP;passing_attacking_1/3;passing_attacking_PPA;passing_attacking_CrsPA;passing_attacking_PrgP;passing_types_general_Att;passing_types_passtypes_Live;passing_types_passtypes_Dead;passing_types_passtypes_FK;passing_types_passtypes_TB;passing_types_passtypes_Sw;passing_types_passtypes_Crs;passing_types_passtypes_TI;passing_types_passtypes_CK;passing_types_cornerkicks_In;passing_types_cornerkicks_Out;passing_types_cornerkicks_Str;passing_types_outcomes_Cmp;passing_types_outcomes_Off;passing_types_outcomes_Blocks;gca_scatypes_SCA;gca_scatypes_PassLive;gca_scatypes_PassDead;gca_scatypes_TO;gca_scatypes_Sh;gca_scatypes_Fld;gca_scatypes_Def;gca_gcatypes_GCA;gca_gcatypes_PassLive;gca_gcatypes_PassDead;gca_gcatypes_TO;gca_gcatypes_Sh;gca_gcatypes_Fld;gca_gcatypes_Def;defense_tackles_Tkl;defense_tackles_TklW;defense_tackles_Def3rd;defense_tackles_Mid3rd;defense_tackles_Att3rd;defense_challenges_Tkl;defense_challenges_Att;defense_challenges_Tkl%;defense_challenges_Lost;defense_blocks_Blocks;defense_blocks_Sh;defense_blocks_Pass;defense_general_Int;defense_general_Tkl+Int;defense_general_Clr;defense_general_Err;possession_general_Poss;possession_touches_Touches;possession_touches_DefPen;possession_touches_Def3rd;possession_touches_Mid3rd;possession_touches_Att3rd;possession_touches_AttPen;possession_touches_Live;possession_take-ons_Att;possession_take-ons_Succ;possession_take-ons_Succ%;possession_take-ons_Tkld;possession_take-ons_Tkld%;possession_carries_Carries;possession_carries_TotDist;possession_carries_PrgDist;possession_carries_PrgC;possession_carries_1/3;possession_carries_CPA;possession_carries_Mis;possession_carries_Dis;possession_receiving_Rec;possession_receiving_PrgR;misc_performance_CrdY;misc_performance_CrdR;misc_performance_2CrdY;misc_performance_Fls;misc_performance_Fld;misc_performance_Off;misc_performance_Crs;misc_performance_Int;misc_performance_TklW;misc_performance_PKwon;misc_performance_PKcon;misc_performance_OG;misc_performance_Recov;misc_aerialduels_Won;misc_aerialduels_Lost;misc_aerialduels_Won%
2019-08-11;21:00;Matchweek 1;Sun;Home;W;3.0;0.0;Nîmes;3.5;0.3;74.0;47151.0;Thiago Silva;4-3-3;Clément Turpin;Match Report;;2019-2020;13;e2d8892c;1cbf5f9e;df55c5ac;3.0;11.0;4.0;36.4;0.18;0.5;13.9;0.0;1.0;1.0;3.5;2.7;0.25;-0.5;-0.7;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;20.0;5.0;0.0;16.7;4.0;0.0;19.0;13.0;1.0;7.7;3.0;19.8;738.0;806.0;91.6;12389.0;3358.0;331.0;358.0;92.5;336.0;350.0;96.0;55.0;67.0;82.1;2.0;2.1;2.1;8.0;69.0;14.0;1.0;68.0;806.0;770.0;36.0;7.0;2.0;2.0;10.0;22.0;2.0;2.0;0.0;0.0;738.0;0.0;5.0;23.0;18.0;1.0;2.0;0.0;1.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;17.0;13.0;4.0;10.0;3.0;8.0;15.0;53.3;7.0;8.0;1.0;7.0;6.0;23.0;10.0;0.0;74.0;902.0;33.0;103.0;614.0;188.0;23.0;901.0;21.0;11.0;52.4;10.0;47.6;561.0;2644.0;1586.0;29.0;21.0;2.0;20.0;4.0;733.0;68.0;2.0;0.0;0.0;17.0;6.0;0.0;10.0;6.0;13.0;0.0;0.0;0.0;42.0;8.0;13.0;38.1
2019-08-18;21:00;Matchweek 2;Sun;Away;L;1.0;2.0;Rennes;1.0;1.2;62.0;28596.0;Thiago Silva;4-3-3;Antony Gautier;Match Report;;2019-2020;13;e2d8892c;b3072e00;627146ef;1.0;9.0;2.0;22.2;0.11;0.5;15.5;0.0;0.0;0.0;1.0;1.0;0.11;0.0;0.0;3.0;2.0;1.0;33.3;0.0;1.4;-0.6;0.0;0.0;0.0;0.0;2.0;2.0;100.0;12.0;4.0;0.0;15.3;3.0;66.7;38.0;6.0;0.0;0.0;0.0;16.0;560.0;652.0;85.9;8947.0;2699.0;280.0;297.0;94.3;218.0;248.0;87.9;43.0;63.0;68.3;0.0;0.3;0.8;5.0;41.0;8.0;3.0;53.0;652.0;594.0;56.0;18.0;2.0;3.0;28.0;25.0;7.0;6.0;1.0;0.0;560.0;2.0;4.0;16.0;12.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;9.0;8.0;4.0;4.0;7.0;12.0;58.3;5.0;7.0;3.0;4.0;5.0;21.0;7.0;1.0;62.0;731.0;37.0;134.0;395.0;209.0;24.0;731.0;25.0;16.0;64.0;9.0;36.0;426.0;2416.0;1403.0;33.0;20.0;5.0;13.0;5.0;558.0;52.0;5.0;0.0;0.0;19.0;15.0;2.0;28.0;5.0;9.0;0.0;0.0;0.0;43.0;12.0;5.0;70.6
2019-08-25;21:00;Matchweek 3;Sun;Home;W;4.0;0.0;Toulouse;4.1;0.4;71.0;47325.0;Marquinhos;4-3-3;Jérôme Brisard;Match Report;;2019-2020;13;e2d8892c;3f8c4b5f;703db983;3.0;20.0;10.0;50.0;0.15;0.3;15.6;1.0;0.0;1.0;4.1;3.4;0.18;-1.1;-0.4;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;16.0;0.0;0.0;20.3;2.0;0.0;20.5;4.0;0.0;0.0;3.0;17.5;636.0;722.0;88.1;9820.0;3044.0;334.0;357.0;93.6;237.0;258.0;91.9;35.0;56.0;62.5;2.0;2.3;2.2;12.0;50.0;20.0;5.0;84.0;722.0;671.0;48.0;11.0;2.0;2.0;35.0;22.0;12.0;5.0;3.0;0.0;636.0;3.0;7.0;35.0;26.0;1.0;3.0;2.0;1.0;2.0;6.0;3.0;1.0;1.0;1.0;0.0;0.0;15.0;9.0;5.0;4.0;6.0;5.0;17.0;29.4;12.0;10.0;1.0;9.0;8.0;23.0;4.0;1.0;71.0;824.0;28.0;112.0;369.0;344.0;47.0;823.0;25.0;12.0;48.0;13.0;52.0;486.0;2725.0;1650.0;37.0;36.0;11.0;12.0;8.0;634.0;84.0;0.0;0.0;0.0;8.0;12.0;3.0;35.0;8.0;9.0;0.0;0.0;0.0;64.0;7.0;9.0;43.8
2019-08-30;20:45;Matchweek 4;Fri;Away;W;2.0;0.0;Metz;1.6;0.4;68.0;20685.0;Thiago Silva;4-3-3;Franck Schneider;Match Report;;2019-2020;13;e2d8892c;f83960ae;3cc06d16;2.0;9.0;3.0;33.3;0.11;0.33;14.8;0.0;1.0;1.0;1.6;0.8;0.09;0.4;0.2;2.0;0.0;2.0;100.0;1.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;;12.0;3.0;0.0;16.3;6.0;0.0;20.8;5.0;1.0;20.0;0.0;5.0;641.0;724.0;88.5;11118.0;3795.0;307.0;326.0;94.2;271.0;291.0;93.1;55.0;73.0;75.3;1.0;0.7;0.9;7.0;35.0;9.0;2.0;57.0;724.0;673.0;48.0;12.0;4.0;5.0;16.0;22.0;7.0;5.0;1.0;0.0;641.0;3.0;7.0;17.0;8.0;4.0;1.0;1.0;3.0;0.0;4.0;1.0;1.0;0.0;0.0;2.0;0.0;17.0;9.0;6.0;8.0;3.0;9.0;26.0;34.6;17.0;14.0;2.0;12.0;19.0;36.0;12.0;0.0;68.0;834.0;44.0;198.0;484.0;158.0;19.0;833.0;26.0;17.0;65.4;9.0;34.6;455.0;2196.0;1186.0;19.0;15.0;3.0;16.0;15.0;634.0;55.0;0.0;0.0;0.0;13.0;9.0;3.0;16.0;19.0;9.0;1.0;0.0;0.0;49.0;10.0;8.0;55.6
2019-09-14;17:30;Matchweek 5;Sat;Home;W;1.0;0.0;Strasbourg;0.8;0.5;62.0;47505.0;Thiago Silva;4-2-3-1;Amaury Delerue;Match Report;;2019-2020;13;e2d8892c;c0d3eab4;69c5c7cd;1.0;16.0;7.0;43.8;0.06;0.14;19.2;0.0;0.0;0.0;0.8;0.8;0.05;0.2;0.2;3.0;0.0;3.0;100.0;1.0;0.8;0.8;0.0;0.0;0.0;0.0;1.0;3.0;33.3;14.0;6.0;21.4;32.5;3.0;0.0;33.3;7.0;0.0;0.0;1.0;16.3;574.0;669.0;85.8;9310.0;3239.0;292.0;318.0;91.8;228.0;263.0;86.7;44.0;66.0;66.7;1.0;0.6;1.2;12.0;54.0;14.0;1.0;81.0;669.0;622.0;45.0;15.0;5.0;2.0;22.0;21.0;5.0;3.0;0.0;0.0;574.0;2.0;2.0;27.0;25.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;14.0;9.0;1.0;8.0;5.0;8.0;19.0;42.1;11.0;4.0;1.0;3.0;13.0;27.0;12.0;0.0;62.0;770.0;35.0;125.0;384.0;271.0;31.0;770.0;19.0;14.0;73.7;5.0;26.3;436.0;2760.0;1520.0;34.0;32.0;8.0;21.0;11.0;572.0;81.0;2.0;0.0;0.0;12.0;11.0;2.0;22.0;13.0;9.0;0.0;0.0;0.0;60.0;5.0;22.0;18.5
2019-09-22;21:00;Matchweek 6;Sun;Away;W;1.0;0.0;Lyon;1.5;0.5;63.0;54583.0;Thiago Silva;4-3-3;Ruddy Buquet;Match Report;;2019-2020;13;e2d8892c;d53c0b06;3f42f919;1.0;21.0;7.0;33.3;0.05;0.14;18.1;1.0;0.0;0.0;1.5;1.5;0.07;-0.5;-0.5;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;6.0;83.3;22.0;5.0;13.6;24.9;9.0;33.3;28.9;10.0;1.0;10.0;0.0;12.3;651.0;720.0;90.4;10833.0;3444.0;331.0;349.0;94.8;253.0;268.0;94.4;56.0;73.0;76.7;1.0;0.8;1.3;16.0;47.0;18.0;2.0;77.0;720.0;673.0;46.0;8.0;2.0;2.0;19.0;17.0;11.0;6.0;0.0;0.0;651.0;1.0;8.0;40.0;33.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;32.0;16.0;8.0;18.0;6.0;11.0;23.0;47.8;12.0;7.0;2.0;5.0;6.0;38.0;11.0;0.0;63.0;834.0;51.0;151.0;411.0;278.0;35.0;834.0;21.0;14.0;66.7;7.0;33.3;474.0;2706.0;1555.0;34.0;33.0;8.0;19.0;10.0;649.0;77.0;1.0;0.0;0.0;6.0;8.0;1.0;19.0;6.0;16.0;0.0;0.0;0.0;47.0;4.0;4.0;50.0
2019-09-25;21:00;Matchweek 7;Wed;Home;L;0.0;2.0;Reims;0.6;1.0;72.0;47376.0;Presnel Kimpembe;4-3-3;François Letexier;Match Report;;2019-2020;13;e2d8892c;7fdd64e0;3b093a5f;0.0;12.0;3.0;25.0;0.0;0.0;20.3;1.0;0.0;0.0;0.6;0.6;0.05;-0.6;-0.6;3.0;2.0;1.0;33.3;0.0;1.9;-0.1;0.0;0.0;0.0;0.0;2.0;3.0;66.7;15.0;4.0;6.7;27.1;8.0;25.0;25.4;11.0;0.0;0.0;1.0;28.0;702.0;792.0;88.6;10914.0;3293.0;369.0;392.0;94.1;258.0;285.0;90.5;46.0;67.0;68.7;0.0;0.5;0.9;8.0;52.0;12.0;4.0;70.0;792.0;737.0;51.0;11.0;0.0;3.0;21.0;23.0;6.0;5.0;1.0;0.0;702.0;4.0;10.0;19.0;15.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;12.0;13.0;5.0;2.0;13.0;24.0;54.2;11.0;9.0;1.0;8.0;7.0;27.0;12.0;0.0;72.0;892.0;38.0;173.0;489.0;234.0;16.0;892.0;27.0;16.0;59.3;11.0;40.7;639.0;3206.0;1748.0;23.0;33.0;3.0;17.0;6.0;699.0;70.0;1.0;0.0;0.0;10.0;10.0;4.0;21.0;7.0;12.0;0.0;0.0;0.0;52.0;12.0;8.0;60.0
2019-09-28;17:30;Matchweek 8;Sat;Away;W;1.0;0.0;Bordeaux;2.8;0.1;64.0;39215.0;Thiago Silva;4-3-3;Jérôme Brisard;Match Report;;2019-2020;13;e2d8892c;123f3efe;34b060d7;1.0;21.0;7.0;33.3;0.05;0.14;14.9;1.0;0.0;0.0;2.8;2.8;0.14;-1.8;-1.8;1.0;0.0;1.0;100.0;1.0;0.1;0.1;0.0;0.0;0.0;0.0;3.0;5.0;60.0;15.0;2.0;20.0;26.5;7.0;28.6;31.3;1.0;0.0;0.0;0.0;;609.0;718.0;84.8;10825.0;3756.0;282.0;318.0;88.7;250.0;280.0;89.3;64.0;95.0;67.4;1.0;2.4;2.1;17.0;61.0;24.0;3.0;94.0;718.0;670.0;46.0;9.0;3.0;8.0;21.0;20.0;9.0;2.0;5.0;0.0;609.0;2.0;5.0;37.0;33.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0;11.0;2.0;12.0;4.0;3.0;12.0;25.0;9.0;8.0;0.0;8.0;12.0;30.0;5.0;0.0;64.0;825.0;33.0;116.0;450.0;263.0;48.0;825.0;29.0;17.0;58.6;12.0;41.4;423.0;2305.0;1258.0;29.0;24.0;15.0;13.0;7.0;604.0;94.0;3.0;0.0;0.0;13.0;9.0;2.0;21.0;12.0;11.0;0.0;0.0;0.0;75.0;9.0;7.0;56.3
2019-10-05;17:30;Matchweek 9;Sat;Home;W;4.0;0.0;Angers;3.4;0.6;72.0;47700.0;Thiago Silva;4-3-3;Willy Delajod;Match Report;;2019-2020;13;e2d8892c;69236f98;1045dfef;4.0;15.0;7.0;46.7;0.27;0.57;13.1;0.0;0.0;0.0;3.4;3.4;0.23;0.6;0.6;2.0;0.0;2.0;100.0;1.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;2.0;0.0;15.0;5.0;13.3;28.9;10.0;0.0;21.3;5.0;0.0;0.0;1.0;13.5;846.0;916.0;92.4;11734.0;3832.0;520.0;541.0;96.1;249.0;267.0;93.3;39.0;52.0;75.0;4.0;3.3;1.6;12.0;67.0;14.0;1.0;61.0;916.0;873.0;42.0;11.0;5.0;1.0;11.0;14.0;6.0;2.0;1.0;1.0;846.0;1.0;6.0;24.0;16.0;1.0;5.0;2.0;0.0;0.0;7.0;4.0;0.0;2.0;1.0;0.0;0.0;24.0;17.0;13.0;10.0;1.0;7.0;15.0;46.7;8.0;8.0;1.0;7.0;12.0;36.0;9.0;0.0;72.0;1029.0;40.0;136.0;712.0;187.0;37.0;1029.0;34.0;22.0;64.7;12.0;35.3;598.0;3036.0;1638.0;18.0;22.0;9.0;21.0;11.0;845.0;60.0;3.0;0.0;0.0;12.0;11.0;1.0;11.0;12.0;17.0;0.0;0.0;0.0;61.0;8.0;3.0;72.7
2019-10-18;20:45;Matchweek 10;Fri;Away;W;4.0;1.0;Nice;3.5;0.8;61.0;32705.0;Thiago Silva;4-2-2-2;François Letexier;Match Report;;2019-2020;13;e2d8892c;132ebc33;069913fd;4.0;23.0;10.0;43.5;0.17;0.4;14.5;0.0;0.0;0.0;3.5;3.5;0.16;0.5;0.5;2.0;1.0;1.0;50.0;0.0;0.9;-0.1;0.0;0.0;0.0;0.0;1.0;1.0;100.0;20.0;2.0;5.0;22.5;6.0;0.0;17.0;5.0;0.0;0.0;0.0;10.3;517.0;601.0;86.0;9174.0;3049.0;224.0;245.0;91.4;221.0;249.0;88.8;55.0;74.0;74.3;3.0;2.7;1.7;18.0;33.0;11.0;2.0;49.0;601.0;548.0;51.0;13.0;1.0;10.0;24.0;17.0;13.0;4.0;6.0;1.0;517.0;2.0;9.0;38.0;24.0;6.0;1.0;4.0;2.0;1.0;8.0;7.0;0.0;1.0;0.0;0.0;0.0;16.0;11.0;8.0;6.0;2.0;6.0;18.0;33.3;12.0;10.0;4.0;6.0;15.0;31.0;6.0;1.0;61.0;702.0;60.0;216.0;311.0;180.0;34.0;702.0;20.0;16.0;80.0;4.0;20.0;359.0;1948.0;1304.0;28.0;17.0;7.0;16.0;7.0;516.0;49.0;2.0;0.0;0.0;15.0;11.0;2.0;24.0;15.0;11.0;0.0;0.0;0.0;43.0;4.0;6.0;40.0
