schedule_Date;schedule_Time;schedule_Round;schedule_Day;schedule_Venue;schedule_Result;schedule_GF;schedule_GA;schedule_Opponent;schedule_xG;schedule_xGA;schedule_Poss;schedule_Attendance;schedule_Captain;schedule_Formation;schedule_Referee;schedule_Match Report;schedule_Notes;schedule_fbref_season;schedule_fbref_league_id;schedule_fbref_squad_id;schedule_fbref_opponent_id;schedule_fbref_match_id;shooting_standard_Gls;shooting_standard_Sh;shooting_standard_SoT;shooting_standard_SoT%;shooting_standard_G/Sh;shooting_standard_G/SoT;shooting_standard_Dist;shooting_standard_FK;shooting_standard_PK;shooting_standard_PKatt;shooting_expected_xG;shooting_expected_npxG;shooting_expected_npxG/Sh;shooting_expected_G-xG;shooting_expected_np:G-xG;keeper_performance_SoTA;keeper_performance_GA;keeper_performance_Saves;keeper_performance_Save%;keeper_performance_CS;keeper_performance_PSxG;keeper_performance_PSxG+/-;keeper_penaltykicks_PKatt;keeper_penaltykicks_PKA;keeper_penaltykicks_PKsv;keeper_penaltykicks_PKm;keeper_launched_Cmp;keeper_launched_Att;keeper_launched_Cmp%;keeper_passes_Att;keeper_passes_Thr;keeper_passes_Launch%;keeper_passes_AvgLen;keeper_goalkicks_Att;keeper_goalkicks_Launch%;keeper_goalkicks_AvgLen;keeper_crosses_Opp;keeper_crosses_Stp;keeper_crosses_Stp%;keeper_sweeper_#OPA;keeper_sweeper_AvgDist;passing_total_Cmp;passing_total_Att;passing_total_Cmp%;passing_total_TotDist;passing_total_PrgDist;passing_short_Cmp;passing_short_Att;passing_short_Cmp%;passing_medium_Cmp;passing_medium_Att;passing_medium_Cmp%;passing_long_Cmp;passing_long_Att;passing_long_Cmp%;passing_attacking_Ast;passing_attacking_xAG;passing_attacking_xA;passing_attacking_KP;passing_attacking_1/3;passing_attacking_PPA;passing_attacking_CrsPA;passing_attacking_PrgP;passing_types_general_Att;passing_types_passtypes_Live;passing_types_passtypes_Dead;passing_types_passtypes_FK;passing_types_passtypes_TB;passing_types_passtypes_Sw;passing_types_passtypes_Crs;passing_types_passtypes_TI;passing_types_passtypes_CK;passing_types_cornerkicks_In;passing_types_cornerkicks_Out;passing_types_cornerkicks_Str;passing_types_outcomes_Cmp;passing_types_outcomes_Off;passing_types_outcomes_Blocks;gca_scatypes_SCA;gca_scatypes_PassLive;gca_scatypes_PassDead;gca_scatypes_TO;gca_scatypes_Sh;gca_scatypes_Fld;gca_scatypes_Def;gca_gcatypes_GCA;gca_gcatypes_PassLive;gca_gcatypes_PassDead;gca_gcatypes_TO;gca_gcatypes_Sh;gca_gcatypes_Fld;gca_gcatypes_Def;defense_tackles_Tkl;defense_tackles_TklW;defense_tackles_Def3rd;defense_tackles_Mid3rd;defense_tackles_Att3rd;defense_challenges_Tkl;defense_challenges_Att;defense_challenges_Tkl%;defense_challenges_Lost;defense_blocks_Blocks;defense_blocks_Sh;defense_blocks_Pass;defense_general_Int;defense_general_Tkl+Int;defense_general_Clr;defense_general_Err;possession_general_Poss;possession_touches_Touches;possession_touches_DefPen;possession_touches_Def3rd;possession_touches_Mid3rd;possession_touches_Att3rd;possession_touches_AttPen;possession_touches_Live;possession_take-ons_Att;possession_take-ons_Succ;possession_take-ons_Succ%;possession_take-ons_Tkld;possession_take-ons_Tkld%;possession_carries_Carries;possession_carries_TotDist;possession_carries_PrgDist;possession_carries_PrgC;possession_carries_1/3;possession_carries_CPA;possession_carries_Mis;possession_carries_Dis;possession_receiving_Rec;possession_receiving_PrgR;misc_performance_CrdY;misc_performance_CrdR;misc_performance_2CrdY;misc_performance_Fls;misc_performance_Fld;misc_performance_Off;misc_performance_Crs;misc_performance_Int;misc_performance_TklW;misc_performance_PKwon;misc_performance_PKcon;misc_performance_OG;misc_performance_Recov;misc_aerialduels_Won;misc_aerialduels_Lost;misc_aerialduels_Won%
2018-11-04;15:00;Matchweek 11;Sun;Home;W;6;1;Southampton;2.2;2.0;66;53916;David Silva;4-3-3;Lee Mason;Match Report;;2018-2019;9;b8fd03ef;33c895d4;7fcb3ecd;5;18;8;44.4;0.28;0.63;15.7;1;0;0;2.2;2.2;0.12;2.8;2.8;6;1;5;100.0;0;2.0;1.0;1;1;0;0;1;4;25.0;25;5;12.0;22.8;6;16.7;33.8;18;2;11.1;2;15.7;683;756;90.3;10513;3191;362;386;93.8;248;265;93.6;37;51;72.5;5;2.1;3.0;16;48;21;3;70;756;725;30;9;3;5;12;9;4;1;0;0;683;1;10;34;29;0;3;0;1;1;10;10;0;0;0;0;0;12;7;8;1;3;7;13;53.8;6;11;2;9;11;23;18;2;66.0;874;61;202;399;279;57;874;22;15;68.2;7;31.8;626;3341;2030;41;26;12;15;12;680;69;1;0;0;14;9;1;12;11;7;0;1;0;55;16;11;59.3
2018-11-11;16:30;Matchweek 12;Sun;Home;W;3;1;Manchester Utd;1.9;1.1;65;54316;David Silva;4-3-3;Anthony Taylor;Match Report;;2018-2019;9;b8fd03ef;19538871;78fdbaf6;3;17;5;29.4;0.18;0.6;18.8;0;0;0;1.9;1.9;0.11;1.1;1.1;1;1;0;100.0;0;1.0;0.0;1;1;0;0;7;8;87.5;19;6;31.6;35.6;5;40.0;39.4;7;0;0.0;0;10.7;668;750;89.1;10464;3023;331;351;94.3;244;267;91.4;49;66;74.2;3;1.8;1.4;16;54;13;3;55;750;707;43;12;4;4;25;19;5;1;4;0;668;0;19;33;28;1;2;0;1;1;6;6;0;0;0;0;0;13;12;4;8;1;7;11;63.6;4;11;4;7;8;21;18;0;65.0;849;42;148;455;255;34;849;18;11;61.1;7;38.9;588;3330;1786;31;29;10;7;11;662;54;1;0;0;12;11;0;25;8;12;0;1;0;50;9;12;42.9
2018-11-24;15:00;Matchweek 13;Sat;Away;W;4;0;West Ham;2.7;0.9;69;56886;David Silva;4-3-3;Andre Marriner;Match Report;;2018-2019;9;b8fd03ef;7c21e445;345e0f93;4;9;6;66.7;0.44;0.67;10.5;0;0;0;2.7;2.7;0.3;1.3;1.3;1;0;1;100.0;1;0.0;0.0;0;0;0;0;6;16;37.5;28;3;32.1;31.7;9;77.8;53.6;12;0;0.0;0;6.0;763;862;88.5;11062;3292;427;454;94.1;239;265;90.2;45;69;65.2;3;2.0;1.3;8;46;8;0;61;862;827;32;8;5;4;4;13;1;0;0;0;763;3;12;15;13;0;1;1;0;0;8;7;0;1;0;0;0;13;10;10;3;0;9;16;56.3;7;11;3;8;18;31;14;1;69.0;978;73;223;576;183;31;978;19;10;52.6;9;47.4;676;3027;1489;25;20;5;19;12;759;59;0;0;0;3;6;3;4;18;10;0;0;0;68;10;11;47.6
2018-12-01;15:00;Matchweek 14;Sat;Home;W;3;1;Bournemouth;2.6;0.6;72;54409;Fernandinho;4-3-3;Stuart Attwell;Match Report;;2018-2019;9;b8fd03ef;4ba7cbea;f54cc2e1;3;16;6;37.5;0.19;0.5;14.7;0;0;0;2.6;2.6;0.16;0.4;0.4;1;1;0;0.0;0;0.3;-0.7;0;0;0;0;2;3;66.7;19;3;5.3;21.1;7;28.6;41.7;8;0;0.0;0;5.0;738;826;89.3;12408;3205;343;368;93.2;305;332;91.9;64;90;71.1;1;1.3;1.7;12;53;15;3;67;826;783;41;6;4;6;17;18;8;0;4;0;738;2;5;30;21;2;3;3;1;0;5;4;0;0;1;0;0;14;12;6;6;2;6;14;42.9;8;6;1;5;11;25;21;0;72.0;927;53;183;520;231;33;927;15;12;80.0;3;20.0;688;3590;2085;27;25;11;17;3;736;67;0;0;0;9;3;2;17;11;12;0;0;0;39;13;26;33.3
2018-12-04;20:00;Matchweek 15;Tue;Away;W;2;1;Watford;2.5;1.8;70;20389;Vincent Kompany;4-3-3;Paul Tierney;Match Report;;2018-2019;9;b8fd03ef;2abfe087;bc25da05;2;15;7;46.7;0.13;0.29;14.8;0;0;0;2.5;2.5;0.17;-0.5;-0.5;6;1;5;83.3;0;2.0;1.0;0;0;0;0;1;10;10.0;35;7;22.9;29.9;4;50.0;54.0;8;0;0.0;2;18.0;654;763;85.7;10372;3135;338;365;92.6;245;277;88.4;49;73;67.1;2;2.0;1.7;11;51;14;2;62;763;717;40;8;3;11;21;15;11;1;6;0;654;6;12;24;16;1;2;3;0;2;4;4;0;0;0;0;0;16;11;4;8;4;7;14;50.0;7;14;3;11;6;22;28;0;70.0;869;65;206;426;246;43;869;17;9;52.9;8;47.1;623;3309;1791;28;15;14;14;10;651;61;1;0;0;8;4;6;21;6;11;0;0;0;57;16;30;34.8
2018-12-08;17:30;Matchweek 16;Sat;Away;L;0;2;Chelsea;0.9;0.6;61;40571;David Silva;4-3-3;Michael Oliver;Match Report;;2018-2019;9;b8fd03ef;cff3d9bb;0ae205b0;0;14;4;28.6;0.0;0.0;19.7;1;0;0;0.9;0.9;0.06;-0.9;-0.9;5;2;3;60.0;0;1.3;-0.7;0;0;0;0;1;3;33.3;24;2;12.5;25.7;6;0.0;20.0;6;0;0.0;0;;591;690;85.7;10862;2805;246;267;92.1;258;288;89.6;71;94;75.5;0;0.5;1.0;9;38;14;1;49;690;631;57;12;2;11;23;23;13;2;4;0;591;2;11;25;10;6;4;3;1;1;0;0;0;0;0;0;0;19;15;6;7;6;4;14;28.6;10;13;2;11;8;27;11;0;61.0;791;47;192;405;201;31;791;25;16;64.0;9;36.0;591;3006;1382;18;17;5;13;19;585;48;0;0;0;11;11;2;23;8;15;0;0;0;51;7;18;28.0
2018-12-15;12:30;Matchweek 17;Sat;Home;W;3;1;Everton;1.7;1.5;67;54173;Fernandinho;4-3-3;Craig Pawson;Match Report;;2018-2019;9;b8fd03ef;d3fd31cc;53e034c9;3;13;5;38.5;0.23;0.6;16.5;0;0;0;1.7;1.7;0.13;1.3;1.3;2;1;1;50.0;0;1.2;0.2;0;0;0;0;2;7;28.6;28;1;14.3;28.0;5;60.0;49.4;11;0;0.0;0;9.0;646;756;85.4;10238;3005;321;343;93.6;235;268;87.7;54;82;65.9;3;1.6;1.5;11;48;7;1;61;756;700;53;11;8;6;18;29;6;2;4;0;646;3;17;24;18;2;0;2;1;1;6;6;0;0;0;0;0;15;11;4;10;1;2;14;14.3;12;4;2;2;5;20;14;2;67.0;832;56;173;469;196;24;832;6;4;66.7;2;33.3;629;3219;1867;27;26;8;13;9;645;61;1;0;0;7;9;3;18;5;11;0;0;0;61;15;9;62.5
2018-12-22;15:00;Matchweek 18;Sat;Home;L;2;3;Crystal Palace;1.5;0.9;78;54340;Fabian Delph;4-3-3;Andre Marriner;Match Report;;2018-2019;9;b8fd03ef;47c64c55;056fa8cd;2;19;5;26.3;0.11;0.4;18.5;1;0;0;1.5;1.5;0.08;0.5;0.5;3;3;0;33.3;0;1.7;-1.3;1;1;0;0;2;2;100.0;14;3;14.3;25.5;2;0.0;26.0;1;0;0.0;0;;688;807;85.3;11722;3015;347;377;92.0;265;303;87.5;63;88;71.6;2;1.3;1.9;15;79;19;4;96;807;756;49;6;1;12;45;24;13;1;12;0;688;2;15;36;27;4;1;2;2;0;4;4;0;0;0;0;0;17;7;7;7;3;8;14;57.1;6;7;0;7;6;23;4;0;78.0;912;16;72;458;390;42;912;24;10;41.7;14;58.3;663;3732;2263;36;46;3;13;9;682;95;0;0;0;7;6;2;45;6;7;0;1;0;56;20;17;54.1
2018-12-26;15:00;Matchweek 19;Wed;Away;L;1;2;Leicester City;1.4;1.3;66;32090;Sergio Agüero;4-3-3;Mike Dean;Match Report;;2018-2019;9;b8fd03ef;a2d435b3;56a793f1;1;11;4;36.4;0.09;0.25;18.7;0;0;0;1.4;1.4;0.13;-0.4;-0.4;5;2;3;60.0;0;1.9;-0.1;0;0;0;0;3;3;100.0;17;4;11.8;26.3;5;20.0;33.2;8;1;12.5;1;16.5;561;681;82.4;9253;2999;289;316;91.5;213;247;86.2;44;86;51.2;1;1.4;1.8;10;53;13;0;73;681;631;47;6;1;7;35;26;7;2;5;0;561;3;10;21;19;0;1;1;0;0;2;2;0;0;0;0;0;18;9;7;5;6;8;13;61.5;5;6;1;5;5;23;14;1;66.0;781;43;131;385;271;37;781;19;11;57.9;8;42.1;540;2991;1757;36;30;8;21;14;559;73;2;1;0;8;5;3;35;5;9;0;0;0;61;15;26;36.6
2018-12-30;14:15;Matchweek 20;Sun;Away;W;3;1;Southampton;2.5;0.2;76;31381;Vincent Kompany;4-3-3;Paul Tierney;Match Report;;2018-2019;9;b8fd03ef;33c895d4;75424968;2;14;6;42.9;0.14;0.33;12.8;0;0;0;2.5;2.5;0.18;-0.5;-0.5;4;1;3;75.0;0;0.7;-0.3;0;0;0;0;2;8;25.0;31;4;19.4;27.8;3;66.7;55.0;7;0;0.0;1;26.0;731;834;87.6;11759;3220;350;383;91.4;286;315;90.8;58;80;72.5;2;2.4;1.8;13;43;12;1;64;834;781;51;11;1;5;18;27;8;4;1;0;731;2;6;27;22;3;0;0;2;0;4;4;0;0;0;0;0;12;9;6;5;1;5;9;55.6;4;2;0;2;7;19;20;1;76.0;931;55;168;520;249;35;931;28;14;50.0;14;50.0;661;3143;1621;32;37;11;11;11;727;64;3;0;0;10;11;2;18;7;9;0;0;0;50;16;16;50.0
2019-01-03;20:00;Matchweek 21;Thu;Home;W;2;1;Liverpool;1.1;1.5;49;54511;Vincent Kompany;4-3-3;Anthony Taylor;Match Report;;2018-2019;9;b8fd03ef;822bd0ba;22b630df;2;9;4;44.4;0.22;0.5;21.8;0;0;0;1.1;1.1;0.12;0.9;0.9;4;1;3;75.0;0;1.4;0.4;0;0;0;0;5;12;41.7;38;3;26.3;27.2;3;66.7;48.7;10;1;10.0;3;18.0;493;617;79.9;8690;2652;209;241;86.7;225;260;86.5;43;79;54.4;2;0.6;0.4;6;22;6;1;39;617;577;38;8;2;8;11;23;2;0;1;0;493;2;11;13;9;0;2;1;0;1;4;4;0;0;0;0;0;14;11;5;8;1;4;15;26.7;11;8;1;7;14;28;30;0;49.0;733;66;228;389;123;23;733;21;8;38.1;13;61.9;457;2243;1227;19;17;6;18;5;491;39;4;0;0;12;6;2;11;14;11;0;0;0;65;19;9;67.9
