schedule_Date;schedule_Time;schedule_Round;schedule_Day;schedule_Venue;schedule_Result;schedule_GF;schedule_GA;schedule_Opponent;schedule_xG;schedule_xGA;schedule_Poss;schedule_Attendance;schedule_Captain;schedule_Formation;schedule_Referee;schedule_Match Report;schedule_Notes;schedule_fbref_season;schedule_fbref_league_id;schedule_fbref_squad_id;schedule_fbref_opponent_id;schedule_fbref_match_id;shooting_standard_Gls;shooting_standard_Sh;shooting_standard_SoT;shooting_standard_SoT%;shooting_standard_G/Sh;shooting_standard_G/SoT;shooting_standard_Dist;shooting_standard_FK;shooting_standard_PK;shooting_standard_PKatt;shooting_expected_xG;shooting_expected_npxG;shooting_expected_npxG/Sh;shooting_expected_G-xG;shooting_expected_np:G-xG;keeper_performance_SoTA;keeper_performance_GA;keeper_performance_Saves;keeper_performance_Save%;keeper_performance_CS;keeper_performance_PSxG;keeper_performance_PSxG+/-;keeper_penaltykicks_PKatt;keeper_penaltykicks_PKA;keeper_penaltykicks_PKsv;keeper_penaltykicks_PKm;keeper_launched_Cmp;keeper_launched_Att;keeper_launched_Cmp%;keeper_passes_Att;keeper_passes_Thr;keeper_passes_Launch%;keeper_passes_AvgLen;keeper_goalkicks_Att;keeper_goalkicks_Launch%;keeper_goalkicks_AvgLen;keeper_crosses_Opp;keeper_crosses_Stp;keeper_crosses_Stp%;keeper_sweeper_#OPA;keeper_sweeper_AvgDist;passing_total_Cmp;passing_total_Att;passing_total_Cmp%;passing_total_TotDist;passing_total_PrgDist;passing_short_Cmp;passing_short_Att;passing_short_Cmp%;passing_medium_Cmp;passing_medium_Att;passing_medium_Cmp%;passing_long_Cmp;passing_long_Att;passing_long_Cmp%;passing_attacking_Ast;passing_attacking_xAG;passing_attacking_xA;passing_attacking_KP;passing_attacking_1/3;passing_attacking_PPA;passing_attacking_CrsPA;passing_attacking_PrgP;passing_types_general_Att;passing_types_passtypes_Live;passing_types_passtypes_Dead;passing_types_passtypes_FK;passing_types_passtypes_TB;passing_types_passtypes_Sw;passing_types_passtypes_Crs;passing_types_passtypes_TI;passing_types_passtypes_CK;passing_types_cornerkicks_In;passing_types_cornerkicks_Out;passing_types_cornerkicks_Str;passing_types_outcomes_Cmp;passing_types_outcomes_Off;passing_types_outcomes_Blocks;gca_scatypes_SCA;gca_scatypes_PassLive;gca_scatypes_PassDead;gca_scatypes_TO;gca_scatypes_Sh;gca_scatypes_Fld;gca_scatypes_Def;gca_gcatypes_GCA;gca_gcatypes_PassLive;gca_gcatypes_PassDead;gca_gcatypes_TO;gca_gcatypes_Sh;gca_gcatypes_Fld;gca_gcatypes_Def;defense_tackles_Tkl;defense_tackles_TklW;defense_tackles_Def3rd;defense_tackles_Mid3rd;defense_tackles_Att3rd;defense_challenges_Tkl;defense_challenges_Att;defense_challenges_Tkl%;defense_challenges_Lost;defense_blocks_Blocks;defense_blocks_Sh;defense_blocks_Pass;defense_general_Int;defense_general_Tkl+Int;defense_general_Clr;defense_general_Err;possession_general_Poss;possession_touches_Touches;possession_touches_DefPen;possession_touches_Def3rd;possession_touches_Mid3rd;possession_touches_Att3rd;possession_touches_AttPen;possession_touches_Live;possession_take-ons_Att;possession_take-ons_Succ;possession_take-ons_Succ%;possession_take-ons_Tkld;possession_take-ons_Tkld%;possession_carries_Carries;possession_carries_TotDist;possession_carries_PrgDist;possession_carries_PrgC;possession_carries_1/3;possession_carries_CPA;possession_carries_Mis;possession_carries_Dis;possession_receiving_Rec;possession_receiving_PrgR;misc_performance_CrdY;misc_performance_CrdR;misc_performance_2CrdY;misc_performance_Fls;misc_performance_Fld;misc_performance_Off;misc_performance_Crs;misc_performance_Int;misc_performance_TklW;misc_performance_PKwon;misc_performance_PKcon;misc_performance_OG;misc_performance_Recov;misc_aerialduels_Won;misc_aerialduels_Lost;misc_aerialduels_Won%
2018-11-03;20:30;Matchweek 11;Sat;Home;W;3;1;Cagliari;1.8;0.7;53;40644.0;Paulo Dybala;4-3-3;Maurizio Mariani;Match Report;;2018-2019;11;e0652b02;c4260e09;509c0a53;2;16;3;18.8;0.13;0.67;16.4;1;0;0;1.8;1.8;0.11;0.2;0.2;2;1;1;50.0;0;0.7;-0.3;0;0;0;0;3;6;50.0;16;5;31.3;32.4;2;50.0;42.0;17;1;5.9;0;10.5;508;592;85.8;9350;2853;223;239;93.3;186;208;89.4;79;107;73.8;2;1.5;1.4;13;36;14;4;50;592;555;34;14;0;17;30;11;5;2;1;0;508;3;7;29;25;1;2;0;1;0;4;3;0;1;0;0;0;17;13;10;5;2;5;9;55.6;4;8;2;6;18;35;17;0;53.0;697;44;190;305;208;35;697;18;12;66.7;6;33.3;448;2295;1242;31;17;11;8;9;505;50;1;0;0;10;13;3;30;18;13;0;0;0;59;10;19;34.5
2018-11-11;20:30;Matchweek 12;Sun;Away;W;2;0;Milan;1.3;0.9;59;74729.0;Giorgio Chiellini;4-3-3;Paolo Mazzoleni;Match Report;;2018-2019;11;e0652b02;dc56fe14;2a9656b4;2;15;6;40.0;0.13;0.33;19.2;2;0;0;1.3;1.3;0.09;0.7;0.7;2;0;1;100.0;1;1.0;1.0;1;0;1;0;5;9;55.6;14;4;42.9;40.3;5;60.0;51.2;11;0;0.0;0;5.0;550;642;85.7;9916;2775;237;256;92.6;241;263;91.6;60;94;63.8;1;0.6;0.5;10;30;8;4;47;642;595;46;14;0;8;26;21;5;3;1;0;550;1;12;27;23;0;1;1;2;0;3;2;0;0;1;0;0;14;10;5;7;2;6;13;46.2;7;8;0;8;13;27;14;0;59.0;729;37;148;410;177;15;729;23;10;43.5;13;56.5;438;2119;1107;23;19;1;6;3;547;46;1;0;0;9;16;1;26;13;10;0;1;0;54;6;11;35.3
2018-11-24;18:00;Matchweek 13;Sat;Home;W;2;0;SPAL;1.6;0.5;45;41052.0;Mario Mandžukić;4-4-2;Federico La Penna;Match Report;;2018-2019;11;e0652b02;1d2fe027;87cdb443;2;15;7;46.7;0.13;0.29;19.2;0;0;0;1.6;1.6;0.11;0.4;0.4;1;0;1;100.0;1;0.1;0.1;0;0;0;0;5;7;71.4;16;5;12.5;24.1;9;55.6;41.2;8;0;0.0;1;22.0;414;482;85.9;7976;2553;156;169;92.3;195;214;91.1;49;70;70.0;1;1.0;0.9;12;31;4;2;34;482;438;41;11;0;5;16;14;6;1;1;0;414;3;7;28;17;4;2;1;4;0;3;0;1;0;1;1;0;18;10;11;4;3;2;12;16.7;10;13;2;11;9;27;9;0;45.0;573;40;147;299;132;18;573;10;5;50.0;5;50.0;355;1793;1058;21;12;5;15;4;414;34;1;0;0;19;12;3;16;9;10;0;0;0;40;8;12;40.0
2018-12-01;18:00;Matchweek 14;Sat;Away;W;3;0;Fiorentina;1.7;1.3;54;40872.0;Giorgio Chiellini;4-2-3-1;Daniele Orsato;Match Report;;2018-2019;11;e0652b02;421387cf;8d3c0001;3;15;5;33.3;0.13;0.4;23.1;4;1;1;1.7;0.9;0.06;1.3;1.1;5;0;5;100.0;1;1.5;1.5;0;0;0;0;9;19;47.4;23;7;47.8;37.0;9;88.9;53.9;15;0;0.0;0;13.0;376;479;78.5;6567;2321;189;210;90.0;139;165;84.2;39;75;52.0;2;0.6;0.4;11;19;7;0;36;479;430;49;11;1;5;19;19;9;6;2;0;376;0;12;29;20;1;1;1;4;2;5;5;0;0;0;0;0;22;14;5;13;4;6;15;40.0;9;14;6;8;15;37;19;0;54.0;612;69;175;323;121;15;611;17;11;64.7;6;35.3;361;1811;963;17;15;5;21;10;374;36;3;0;0;8;14;0;19;15;14;0;0;0;50;22;10;68.8
2018-12-07;20:30;Matchweek 15;Fri;Home;W;1;0;Inter;1.5;1.0;50;41495.0;Giorgio Chiellini;4-3-3;Massimiliano Irrati;Match Report;;2018-2019;11;e0652b02;d609edc0;7b515291;1;18;5;27.8;0.06;0.2;17.2;1;0;0;1.5;1.5;0.09;-0.5;-0.5;1;0;1;100.0;1;0.1;0.1;0;0;0;0;3;8;37.5;19;8;26.3;31.6;8;37.5;38.4;21;1;4.8;1;11.0;406;504;80.6;7601;2563;164;184;89.1;179;204;87.7;52;89;58.4;1;1.4;1.3;13;26;14;6;43;504;451;51;16;1;8;31;16;10;7;3;0;406;2;9;26;17;3;0;3;1;2;2;2;0;0;0;0;0;13;10;6;5;2;3;10;30.0;7;13;6;7;11;24;18;1;50.0;611;54;157;297;164;25;611;17;9;52.9;8;47.1;411;1998;1088;22;27;2;11;8;406;43;2;0;0;13;16;2;31;11;10;0;0;0;52;9;9;50.0
2018-12-15;20:30;Matchweek 16;Sat;Away;W;1;0;Torino;1.6;0.5;58;26588.0;Giorgio Chiellini;4-3-3;Marco Guida;Match Report;;2018-2019;11;e0652b02;105360fe;d4b0d030;1;11;3;27.3;0.0;0.0;19.8;1;1;1;1.6;0.8;0.07;-0.6;-0.8;3;0;3;100.0;1;1.1;1.1;0;0;0;0;4;8;50.0;9;2;44.4;36.3;6;66.7;50.2;18;0;0.0;1;9.3;352;469;75.1;6092;2187;161;191;84.3;132;160;82.5;40;73;54.8;0;0.7;0.6;9;29;4;1;26;469;407;59;16;1;9;16;31;5;2;2;1;352;3;12;23;12;4;1;2;3;1;2;0;0;0;0;1;1;13;8;4;6;3;5;11;45.5;6;15;6;9;11;24;26;0;58.0;587;44;153;301;137;16;586;9;5;55.6;4;44.4;317;1630;715;17;17;3;17;9;350;26;4;0;0;13;17;3;16;11;8;1;0;0;51;16;20;44.4
2018-12-22;20:30;Matchweek 17;Sat;Home;W;1;0;Roma;1.5;0.4;50;40069.0;Giorgio Chiellini;4-3-3;Davide Massa;Match Report;;2018-2019;11;e0652b02;cf74a709;01a0dbbf;1;20;6;30.0;0.05;0.17;16.6;0;0;0;1.5;1.5;0.08;-0.5;-0.5;4;0;4;100.0;1;0.8;0.8;0;0;0;0;6;9;66.7;16;4;37.5;36.0;7;42.9;37.7;17;0;0.0;0;;401;497;80.7;7682;2618;162;184;88.0;163;193;84.5;62;90;68.9;1;1.5;1.0;18;28;11;4;37;497;437;58;13;0;5;29;24;13;3;7;0;401;2;5;35;24;4;2;4;1;0;1;1;0;0;0;0;0;23;13;11;10;2;11;13;84.6;2;10;2;8;13;36;25;2;50.0;626;52;206;270;159;26;626;13;8;61.5;5;38.5;314;1785;905;21;15;4;12;13;400;36;0;0;0;9;12;2;29;13;13;0;0;0;55;18;11;62.1
2018-12-26;15:00;Matchweek 18;Wed;Away;D;2;2;Atalanta;1.1;1.4;49;19787.0;Giorgio Chiellini;4-3-3;Luca Banti;Match Report;;2018-2019;11;e0652b02;922493f3;a0fb32c6;1;12;2;16.7;0.08;0.5;18.5;0;0;0;1.1;1.1;0.09;-0.1;-0.1;6;2;4;66.7;0;1.3;-0.7;0;0;0;0;9;11;81.8;18;5;50.0;38.2;7;28.6;35.9;18;0;0.0;3;23.7;349;447;78.1;6133;2175;167;190;87.9;121;140;86.4;44;76;57.9;1;1.0;1.1;9;22;5;2;19;447;398;45;18;2;10;16;12;5;2;1;0;349;4;16;21;15;2;3;0;1;0;2;1;1;0;0;0;0;29;16;21;8;0;8;13;61.5;5;13;7;6;6;35;18;0;49.0;548;66;186;256;119;14;548;16;14;87.5;2;12.5;308;2073;1102;28;15;4;18;8;347;19;4;1;1;16;17;4;16;6;16;0;0;0;47;13;9;59.1
2018-12-29;12:30;Matchweek 19;Sat;Home;W;2;1;Sampdoria;1.4;1.7;55;40641.0;Giorgio Chiellini;4-3-3;Paolo Valeri;Match Report;;2018-2019;11;e0652b02;8ff9e3b3;37b5f20e;2;16;7;43.8;0.06;0.14;20.6;0;1;1;1.4;0.7;0.04;0.6;0.3;2;1;1;100.0;0;1.0;0.0;1;1;0;0;5;13;38.5;20;5;40.0;35.6;9;55.6;43.7;17;0;0.0;0;;458;570;80.4;9002;2603;185;206;89.8;177;207;85.5;79;114;69.3;1;0.5;0.5;12;43;9;4;54;570;511;56;16;3;17;27;23;6;1;4;0;458;3;17;33;24;3;2;3;1;0;3;2;0;0;1;0;0;12;7;6;3;3;6;13;46.2;7;12;4;8;11;23;19;0;55.0;686;53;172;355;165;22;685;29;16;55.2;13;44.8;379;2087;1094;21;17;5;11;7;454;53;2;0;0;13;15;3;27;11;7;0;1;0;60;16;12;57.1
2019-01-21;20:30;Matchweek 20;Mon;Home;W;3;0;Chievo;3.2;0.5;61;30239.0;Giorgio Chiellini;4-4-2;Marco Piccinini;Match Report;;2018-2019;11;e0652b02;cc919b35;9cd281ef;3;25;9;36.0;0.12;0.33;20.1;0;0;1;3.2;2.5;0.1;-0.2;0.5;3;0;3;100.0;1;0.2;0.2;0;0;0;0;4;8;50.0;14;3;35.7;32.7;6;50.0;40.2;14;0;0.0;0;3.0;613;693;88.5;11328;3482;257;273;94.1;281;297;94.6;68;94;72.3;3;2.3;1.5;20;52;12;1;65;693;657;35;7;3;14;17;9;12;1;5;1;613;1;10;48;35;4;3;3;2;1;6;3;1;1;0;1;0;15;10;5;8;2;2;10;20.0;8;6;1;5;7;22;16;0;61.0;793;44;194;415;196;30;792;20;12;60.0;8;40.0;460;2799;1471;29;19;9;9;10;610;65;1;0;0;10;6;1;17;7;10;0;0;0;57;14;10;58.3
2019-01-27;20:30;Matchweek 21;Sun;Away;W;2;1;Lazio;1.2;1.6;53;60687.0;Paulo Dybala;4-3-2-1;Marco Guida;Match Report;;2018-2019;11;e0652b02;7213da33;cc20d5df;2;5;2;40.0;0.2;0.5;20.4;0;1;1;1.2;0.5;0.09;0.8;0.5;5;1;5;80.0;0;1.2;1.2;0;0;0;0;7;12;58.3;26;12;19.2;27.7;13;53.8;41.2;16;0;0.0;2;14.2;442;534;82.8;8198;2885;177;194;91.2;198;224;88.4;55;81;67.9;0;0.2;0.3;4;27;5;2;43;534;488;45;11;1;4;19;18;1;0;1;0;442;1;15;11;6;0;3;1;1;0;3;1;0;0;1;1;0;12;8;7;5;0;4;8;50.0;4;15;5;10;12;24;24;2;53.0;652;72;202;350;106;14;651;37;17;45.9;20;54.1;425;2410;1333;27;18;4;18;11;440;42;5;0;0;14;11;1;19;12;8;1;0;1;59;17;11;60.7
