schedule_Date;schedule_Time;schedule_Round;schedule_Day;schedule_Venue;schedule_Result;schedule_GF;schedule_GA;schedule_Opponent;schedule_xG;schedule_xGA;schedule_Poss;schedule_Attendance;schedule_Captain;schedule_Formation;schedule_Referee;schedule_Match Report;schedule_Notes;schedule_fbref_season;schedule_fbref_league_id;schedule_fbref_squad_id;schedule_fbref_opponent_id;schedule_fbref_match_id;shooting_standard_Gls;shooting_standard_Sh;shooting_standard_SoT;shooting_standard_SoT%;shooting_standard_G/Sh;shooting_standard_G/SoT;shooting_standard_Dist;shooting_standard_FK;shooting_standard_PK;shooting_standard_PKatt;shooting_expected_xG;shooting_expected_npxG;shooting_expected_npxG/Sh;shooting_expected_G-xG;shooting_expected_np:G-xG;keeper_performance_SoTA;keeper_performance_GA;keeper_performance_Saves;keeper_performance_Save%;keeper_performance_CS;keeper_performance_PSxG;keeper_performance_PSxG+/-;keeper_penaltykicks_PKatt;keeper_penaltykicks_PKA;keeper_penaltykicks_PKsv;keeper_penaltykicks_PKm;keeper_launched_Cmp;keeper_launched_Att;keeper_launched_Cmp%;keeper_passes_Att;keeper_passes_Thr;keeper_passes_Launch%;keeper_passes_AvgLen;keeper_goalkicks_Att;keeper_goalkicks_Launch%;keeper_goalkicks_AvgLen;keeper_crosses_Opp;keeper_crosses_Stp;keeper_crosses_Stp%;keeper_sweeper_#OPA;keeper_sweeper_AvgDist;passing_total_Cmp;passing_total_Att;passing_total_Cmp%;passing_total_TotDist;passing_total_PrgDist;passing_short_Cmp;passing_short_Att;passing_short_Cmp%;passing_medium_Cmp;passing_medium_Att;passing_medium_Cmp%;passing_long_Cmp;passing_long_Att;passing_long_Cmp%;passing_attacking_Ast;passing_attacking_xAG;passing_attacking_xA;passing_attacking_KP;passing_attacking_1/3;passing_attacking_PPA;passing_attacking_CrsPA;passing_attacking_PrgP;passing_types_general_Att;passing_types_passtypes_Live;passing_types_passtypes_Dead;passing_types_passtypes_FK;passing_types_passtypes_TB;passing_types_passtypes_Sw;passing_types_passtypes_Crs;passing_types_passtypes_TI;passing_types_passtypes_CK;passing_types_cornerkicks_In;passing_types_cornerkicks_Out;passing_types_cornerkicks_Str;passing_types_outcomes_Cmp;passing_types_outcomes_Off;passing_types_outcomes_Blocks;gca_scatypes_SCA;gca_scatypes_PassLive;gca_scatypes_PassDead;gca_scatypes_TO;gca_scatypes_Sh;gca_scatypes_Fld;gca_scatypes_Def;gca_gcatypes_GCA;gca_gcatypes_PassLive;gca_gcatypes_PassDead;gca_gcatypes_TO;gca_gcatypes_Sh;gca_gcatypes_Fld;gca_gcatypes_Def;defense_tackles_Tkl;defense_tackles_TklW;defense_tackles_Def3rd;defense_tackles_Mid3rd;defense_tackles_Att3rd;defense_challenges_Tkl;defense_challenges_Att;defense_challenges_Tkl%;defense_challenges_Lost;defense_blocks_Blocks;defense_blocks_Sh;defense_blocks_Pass;defense_general_Int;defense_general_Tkl+Int;defense_general_Clr;defense_general_Err;possession_general_Poss;possession_touches_Touches;possession_touches_DefPen;possession_touches_Def3rd;possession_touches_Mid3rd;possession_touches_Att3rd;possession_touches_AttPen;possession_touches_Live;possession_take-ons_Att;possession_take-ons_Succ;possession_take-ons_Succ%;possession_take-ons_Tkld;possession_take-ons_Tkld%;possession_carries_Carries;possession_carries_TotDist;possession_carries_PrgDist;possession_carries_PrgC;possession_carries_1/3;possession_carries_CPA;possession_carries_Mis;possession_carries_Dis;possession_receiving_Rec;possession_receiving_PrgR;misc_performance_CrdY;misc_performance_CrdR;misc_performance_2CrdY;misc_performance_Fls;misc_performance_Fld;misc_performance_Off;misc_performance_Crs;misc_performance_Int;misc_performance_TklW;misc_performance_PKwon;misc_performance_PKcon;misc_performance_OG;misc_performance_Recov;misc_aerialduels_Won;misc_aerialduels_Lost;misc_aerialduels_Won%
2021-11-06;12:30;Matchweek 11;Sat;Away;W;2;0;Manchester Utd;1.6;0.9;67;73086;İlkay Gündoğan;4-3-3;Michael Oliver;Match Report;;2021-2022;9;b8fd03ef;19538871;5fa5be28;1;16;5;31.3;0.06;0.2;14.7;0;0;0;1.6;1.6;0.1;-0.6;-0.6;1;0;1;100.0;1;0.0;0.0;0;0;0;0;1;2;50.0;21;0;9.5;22.0;5;0.0;20.8;7;0;0.0;0;;775;862;89.9;13710;3923;353;379;93.1;335;362;92.5;75;96;78.1;1;1.3;1.6;13;81;7;2;68;862;824;37;12;1;9;19;10;9;0;5;0;775;1;8;29;21;2;1;5;0;0;2;2;0;0;0;0;0;12;6;3;7;2;6;10;60.0;4;12;1;11;6;18;7;0;67.0;938;47;166;476;299;30;938;19;11;57.9;8;42.1;651;2808;1351;23;21;12;13;10;773;68;2;0;0;12;9;1;19;6;6;0;0;0;50;10;9;52.6
2021-11-21;14:00;Matchweek 12;Sun;Home;W;3;0;Everton;2.5;0.2;77;52571;İlkay Gündoğan;4-3-3;Stuart Attwell;Match Report;;2021-2022;9;b8fd03ef;d3fd31cc;bfbe7402;3;17;7;41.2;0.18;0.43;16.4;1;0;0;2.5;2.5;0.15;0.5;0.5;1;0;1;100.0;1;0.0;0.0;0;0;0;0;0;0;;24;7;0.0;18.6;0;;;10;2;20.0;3;24.4;830;906;91.6;13497;3518;418;433;96.5;342;364;94.0;49;70;70.0;1;1.9;2.2;11;80;21;2;82;906;877;29;8;5;7;25;13;7;5;0;0;830;0;10;27;23;0;0;3;1;0;3;2;0;0;1;0;0;15;7;8;4;3;8;18;44.4;10;11;3;8;8;23;8;0;77.0;1004;43;134;576;301;34;1004;15;8;53.3;7;46.7;602;3072;1595;27;20;5;22;11;823;82;1;0;0;5;7;0;25;8;7;0;0;0;46;15;5;75.0
2021-11-28;14:00;Matchweek 13;Sun;Home;W;2;1;West Ham;2.1;0.2;68;53245;İlkay Gündoğan;4-3-3;Michael Oliver;Match Report;;2021-2022;9;b8fd03ef;7c21e445;c37446de;2;19;8;42.1;0.11;0.25;16.0;0;0;0;2.1;2.1;0.11;-0.1;-0.1;3;1;2;66.7;0;0.4;-0.6;0;0;0;0;3;5;60.0;40;7;10.0;21.7;2;50.0;38.0;13;2;15.4;0;6.3;680;770;88.3;10910;3313;348;380;91.6;263;287;91.6;52;71;73.2;1;1.4;0.9;15;58;14;1;71;770;732;34;10;1;4;19;12;8;6;0;0;680;4;5;35;29;3;1;2;0;0;3;2;0;0;1;0;0;15;8;6;6;3;6;17;35.3;11;7;1;6;5;20;12;0;68.0;867;60;208;437;228;28;867;15;6;40.0;9;60.0;648;3140;1672;20;12;5;14;7;671;68;2;0;0;7;6;4;19;5;8;0;0;0;58;11;13;45.8
2021-12-01;20:15;Matchweek 14;Wed;Away;W;2;1;Aston Villa;1.0;0.8;64;41400;Fernandinho;4-2-3-1;Mike Dean;Match Report;;2021-2022;9;b8fd03ef;8602292d;1993b7ec;2;17;7;41.2;0.12;0.29;19.2;1;0;0;1.0;1.0;0.06;1.0;1.0;3;1;2;66.7;0;1.5;0.5;0;0;0;0;3;6;50.0;16;0;31.3;35.1;4;25.0;35.8;12;0;0.0;2;21.0;565;645;87.6;9624;2650;274;287;95.5;224;249;90.0;47;64;73.4;2;0.7;0.6;11;41;11;1;57;645;605;40;8;1;9;18;16;10;6;0;0;565;0;11;30;23;2;4;0;1;0;4;4;0;0;0;0;0;11;9;3;6;2;5;10;50.0;5;7;3;4;9;20;14;0;64.0;735;54;169;320;249;35;735;22;11;50.0;11;50.0;520;2568;1358;32;21;16;8;14;560;56;0;0;0;12;8;0;18;9;9;0;0;0;54;10;15;40.0
2021-12-04;17:30;Matchweek 15;Sat;Away;W;3;1;Watford;3.1;0.8;77;20673;İlkay Gündoğan;4-3-3;Simon Hooper;Match Report;;2021-2022;9;b8fd03ef;2abfe087;befb6648;3;26;12;46.2;0.12;0.25;14.4;0;0;0;3.1;3.1;0.12;-0.1;-0.1;4;1;3;75.0;0;1.6;0.6;0;0;0;0;3;4;75.0;28;6;10.7;22.3;6;16.7;26.8;13;1;7.7;1;14.0;784;869;90.2;14154;4376;340;369;92.1;379;399;95.0;64;94;68.1;2;2.9;2.0;22;81;15;0;73;869;827;41;11;0;5;21;11;11;9;1;0;784;1;3;48;38;4;2;4;0;0;5;4;0;0;1;0;0;15;8;8;2;5;9;13;69.2;4;6;1;5;13;28;7;0;77.0;978;57;197;512;273;68;978;20;8;40.0;12;60.0;719;3297;1862;33;23;18;21;3;779;73;0;0;0;7;11;1;21;13;8;0;0;0;58;12;11;52.2
2021-12-11;12:30;Matchweek 16;Sat;Home;W;1;0;Wolves;3.2;0.2;71;52613;İlkay Gündoğan;4-3-3;Jonathan Moss;Match Report;;2021-2022;9;b8fd03ef;8cec06e1;d46b4a18;1;23;8;34.8;0.0;0.0;15.7;0;1;1;3.2;2.4;0.11;-2.2;-2.4;1;0;1;100.0;1;0.2;0.2;0;0;0;0;3;3;100.0;20;5;15.0;25.9;1;0.0;24.0;4;0;0.0;1;33.0;711;804;88.4;12285;3722;326;357;91.3;304;331;91.8;68;81;84.0;0;2.1;2.5;19;82;25;5;90;804;764;39;4;1;6;33;19;14;4;4;0;711;1;16;44;39;3;0;2;0;0;1;1;0;0;0;0;0;11;8;2;7;2;8;19;42.1;11;9;0;9;12;23;1;0;71.0;895;21;93;435;369;50;894;18;9;50.0;9;50.0;513;2714;1417;31;24;5;12;5;707;90;3;0;0;12;4;1;33;12;8;0;0;0;62;10;10;50.0
2021-12-14;20:00;Matchweek 17;Tue;Home;W;7;0;Leeds United;3.1;0.3;63;52401;Rúben Dias;4-2-3-1;Paul Tierney;Match Report;;2021-2022;9;b8fd03ef;5bfb9659;5730a84c;7;31;15;48.4;0.23;0.47;17.3;2;0;0;3.1;3.1;0.1;3.9;3.9;3;0;3;100.0;1;0.1;0.1;0;0;0;0;0;0;;38;6;0.0;18.6;4;0.0;15.3;6;0;0.0;3;20.6;577;640;90.2;9769;2921;257;278;92.4;277;296;93.6;35;48;72.9;5;2.4;1.7;24;39;19;2;59;640;613;26;7;8;2;17;8;6;2;3;0;577;1;9;51;41;1;3;3;3;0;10;8;1;0;1;0;0;12;5;3;5;4;3;11;27.3;8;13;1;12;9;21;12;0;63.0;755;50;150;371;244;42;755;31;17;54.8;14;45.2;549;3575;2242;35;33;12;9;1;569;59;1;0;0;5;9;1;17;9;5;0;0;0;49;8;3;72.7
2021-12-19;14:15;Matchweek 18;Sun;Away;W;4;0;Newcastle Utd;2.9;0.3;71;52127;Rúben Dias;4-2-3-1;Martin Atkinson;Match Report;;2021-2022;9;b8fd03ef;b2b47a98;4d9bcee9;4;18;7;38.9;0.22;0.57;12.9;0;0;0;2.9;2.9;0.17;1.1;1.1;1;0;1;100.0;1;0.2;0.2;0;0;0;0;7;10;70.0;26;4;26.9;29.9;7;42.9;32.4;9;2;22.2;2;19.0;670;742;90.3;10709;2972;349;362;96.4;250;272;91.9;52;76;68.4;4;2.9;2.6;17;48;7;1;49;742;698;42;13;3;2;12;15;6;5;0;0;670;2;7;35;24;4;4;2;1;0;8;6;0;2;0;0;0;21;10;10;9;2;9;18;50.0;9;3;0;3;5;26;9;0;71.0;831;58;196;475;164;33;831;18;11;61.1;7;38.9;531;2521;1414;22;12;9;12;6;667;49;2;0;0;6;8;2;12;5;10;0;0;0;42;8;12;40.0
2021-12-26;15:00;Matchweek 19;Sun;Home;W;6;3;Leicester City;3.6;2.7;72;53226;Fernandinho;4-3-3;Chris Kavanagh;Match Report;;2021-2022;9;b8fd03ef;a2d435b3;49e84e17;6;15;6;40.0;0.27;0.67;17.5;1;2;2;3.6;2.0;0.14;2.4;2.0;8;3;5;62.5;0;2.5;-0.5;0;0;0;0;0;0;;14;5;0.0;20.2;3;0.0;11.3;7;0;0.0;0;10.5;722;785;92.0;11431;2871;373;387;96.4;285;299;95.3;39;59;66.1;3;1.7;1.0;9;44;15;3;46;785;737;46;7;1;2;24;18;14;11;1;0;722;2;5;27;15;4;1;3;4;0;9;5;1;0;1;2;0;7;3;1;2;4;2;14;14.3;12;5;1;4;3;10;10;0;72.0;854;30;117;512;228;39;852;23;16;69.6;7;30.4;624;2894;1500;21;23;7;13;8;716;45;1;0;0;11;9;2;24;3;3;2;0;0;23;2;3;40.0
2021-12-29;20:15;Matchweek 20;Wed;Away;W;1;0;Brentford;1.1;0.4;76;17009;Fernandinho;4-3-3;David Coote;Match Report;;2021-2022;9;b8fd03ef;cd051869;1a0df937;1;12;3;25.0;0.08;0.33;19.8;0;0;0;1.1;1.1;0.09;-0.1;-0.1;2;0;2;100.0;1;0.2;0.2;0;0;0;0;2;7;28.6;12;3;25.0;37.1;5;80.0;51.4;7;1;14.3;0;2.0;664;769;86.3;10282;2691;380;411;92.5;233;266;87.6;39;65;60.0;1;0.9;1.0;8;58;11;2;62;769;718;48;11;0;2;21;26;5;4;1;0;664;3;6;22;17;0;2;2;1;0;2;2;0;0;0;0;0;11;4;2;5;4;4;6;66.7;2;7;2;5;8;19;11;0;76.0;843;32;128;407;310;22;843;12;7;58.3;5;41.7;640;2829;1615;30;42;5;7;12;660;62;0;0;0;10;12;3;21;8;4;0;0;0;45;18;15;54.5
2022-01-01;12:30;Matchweek 21;Sat;Away;W;2;1;Arsenal;2.0;0.8;71;59757;Rúben Dias;4-2-3-1;Stuart Attwell;Match Report;;2021-2022;9;b8fd03ef;18bb7c10;a9903a63;2;14;1;7.1;0.07;1.0;18.7;0;1;1;2.0;1.2;0.09;0.0;-0.2;2;1;1;50.0;0;0.4;-0.6;0;0;0;0;7;9;77.8;38;6;18.4;23.4;6;33.3;37.3;15;1;6.7;1;10.8;591;673;87.8;9646;2904;304;329;92.4;232;254;91.3;45;64;70.3;0;1.0;0.8;11;52;9;2;51;673;633;38;13;2;3;9;12;5;1;0;0;591;2;6;29;24;2;0;1;2;0;3;1;0;0;1;1;0;14;7;4;3;7;8;17;47.1;9;2;1;1;2;16;23;1;71.0;779;77;229;341;214;32;778;18;10;55.6;8;44.4;559;2691;1428;22;22;10;18;8;587;51;2;0;0;5;12;2;9;2;7;1;0;0;44;16;5;76.2
