schedule_Date;schedule_Time;schedule_Round;schedule_Day;schedule_Venue;schedule_Result;schedule_GF;schedule_GA;schedule_Opponent;schedule_xG;schedule_xGA;schedule_Poss;schedule_Attendance;schedule_Captain;schedule_Formation;schedule_Referee;schedule_Match Report;schedule_Notes;schedule_fbref_season;schedule_fbref_league_id;schedule_fbref_squad_id;schedule_fbref_opponent_id;schedule_fbref_match_id;shooting_standard_Gls;shooting_standard_Sh;shooting_standard_SoT;shooting_standard_SoT%;shooting_standard_G/Sh;shooting_standard_G/SoT;shooting_standard_Dist;shooting_standard_FK;shooting_standard_PK;shooting_standard_PKatt;shooting_expected_xG;shooting_expected_npxG;shooting_expected_npxG/Sh;shooting_expected_G-xG;shooting_expected_np:G-xG;keeper_performance_SoTA;keeper_performance_GA;keeper_performance_Saves;keeper_performance_Save%;keeper_performance_CS;keeper_performance_PSxG;keeper_performance_PSxG+/-;keeper_penaltykicks_PKatt;keeper_penaltykicks_PKA;keeper_penaltykicks_PKsv;keeper_penaltykicks_PKm;keeper_launched_Cmp;keeper_launched_Att;keeper_launched_Cmp%;keeper_passes_Att;keeper_passes_Thr;keeper_passes_Launch%;keeper_passes_AvgLen;keeper_goalkicks_Att;keeper_goalkicks_Launch%;keeper_goalkicks_AvgLen;keeper_crosses_Opp;keeper_crosses_Stp;keeper_crosses_Stp%;keeper_sweeper_#OPA;keeper_sweeper_AvgDist;passing_total_Cmp;passing_total_Att;passing_total_Cmp%;passing_total_TotDist;passing_total_PrgDist;passing_short_Cmp;passing_short_Att;passing_short_Cmp%;passing_medium_Cmp;passing_medium_Att;passing_medium_Cmp%;passing_long_Cmp;passing_long_Att;passing_long_Cmp%;passing_attacking_Ast;passing_attacking_xAG;passing_attacking_xA;passing_attacking_KP;passing_attacking_1/3;passing_attacking_PPA;passing_attacking_CrsPA;passing_attacking_PrgP;passing_types_general_Att;passing_types_passtypes_Live;passing_types_passtypes_Dead;passing_types_passtypes_FK;passing_types_passtypes_TB;passing_types_passtypes_Sw;passing_types_passtypes_Crs;passing_types_passtypes_TI;passing_types_passtypes_CK;passing_types_cornerkicks_In;passing_types_cornerkicks_Out;passing_types_cornerkicks_Str;passing_types_outcomes_Cmp;passing_types_outcomes_Off;passing_types_outcomes_Blocks;gca_scatypes_SCA;gca_scatypes_PassLive;gca_scatypes_PassDead;gca_scatypes_TO;gca_scatypes_Sh;gca_scatypes_Fld;gca_scatypes_Def;gca_gcatypes_GCA;gca_gcatypes_PassLive;gca_gcatypes_PassDead;gca_gcatypes_TO;gca_gcatypes_Sh;gca_gcatypes_Fld;gca_gcatypes_Def;defense_tackles_Tkl;defense_tackles_TklW;defense_tackles_Def3rd;defense_tackles_Mid3rd;defense_tackles_Att3rd;defense_challenges_Tkl;defense_challenges_Att;defense_challenges_Tkl%;defense_challenges_Lost;defense_blocks_Blocks;defense_blocks_Sh;defense_blocks_Pass;defense_general_Int;defense_general_Tkl+Int;defense_general_Clr;defense_general_Err;possession_general_Poss;possession_touches_Touches;possession_touches_DefPen;possession_touches_Def3rd;possession_touches_Mid3rd;possession_touches_Att3rd;possession_touches_AttPen;possession_touches_Live;possession_take-ons_Att;possession_take-ons_Succ;possession_take-ons_Succ%;possession_take-ons_Tkld;possession_take-ons_Tkld%;possession_carries_Carries;possession_carries_TotDist;possession_carries_PrgDist;possession_carries_PrgC;possession_carries_1/3;possession_carries_CPA;possession_carries_Mis;possession_carries_Dis;possession_receiving_Rec;possession_receiving_PrgR;misc_performance_CrdY;misc_performance_CrdR;misc_performance_2CrdY;misc_performance_Fls;misc_performance_Fld;misc_performance_Off;misc_performance_Crs;misc_performance_Int;misc_performance_TklW;misc_performance_PKwon;misc_performance_PKcon;misc_performance_OG;misc_performance_Recov;misc_aerialduels_Won;misc_aerialduels_Lost;misc_aerialduels_Won%
2020-12-12;21:00;Matchweek 13;Sat;Away;L;0;2;Real Madrid;0.7;0.9;44;;Koke;3-5-2;Antonio Matéu Lahoz;Match Report;;2020-2021;12;db3b9613;53a2f082;2d8a4ddd;0;5;1;20.0;0.0;0.0;16.0;0;0;0;0.7;0.7;0.14;-0.7;-0.7;3;2;2;33.3;0;0.9;-0.1;0;0;0;0;4;8;50.0;14;3;28.6;32.6;7;57.1;42.0;6;0;0.0;0;;459;550;83.5;7355;2052;230;254;90.6;166;188;88.3;40;60;66.7;0;0.6;0.6;3;20;3;2;31;550;499;49;7;0;8;17;26;6;2;2;0;459;2;10;9;7;0;2;0;0;0;0;0;0;0;0;0;0;19;15;5;10;4;9;13;69.2;4;14;5;9;8;27;11;0;44.0;634;46;158;348;133;6;634;21;13;61.9;8;38.1;336;1693;852;15;14;2;8;18;457;31;4;0;0;16;7;2;17;8;15;0;0;1;46;8;5;61.5
2020-12-19;14:00;Matchweek 14;Sat;Home;W;3;1;Elche;2.2;0.6;48;;Koke;4-4-2;Javier Estrada;Match Report;;2020-2021;12;db3b9613;6c8b07df;ce479171;3;11;5;45.5;0.18;0.4;20.9;0;1;1;2.2;1.4;0.13;0.8;0.6;3;1;2;66.7;0;0.8;-0.2;0;0;0;0;3;4;75.0;14;2;21.4;31.1;6;16.7;28.5;12;0;0.0;1;21.0;464;534;86.9;8307;2059;183;203;90.1;243;266;91.4;30;43;69.8;2;1.4;1.1;9;29;5;1;32;534;492;41;15;1;5;12;16;2;0;2;0;464;1;7;24;17;4;0;0;2;1;6;5;0;0;0;1;0;17;5;5;9;3;10;20;50.0;10;7;1;6;5;22;17;0;48.0;616;33;106;378;134;15;615;13;5;38.5;8;61.5;340;1815;1125;18;9;2;6;3;460;32;1;0;0;13;13;1;12;5;5;1;0;0;43;7;5;58.3
2020-12-22;19:45;Matchweek 15;Tue;Away;W;2;0;Real Sociedad;0.5;0.3;40;;Koke;3-4-3;Guillermo Cuadra;Match Report;;2020-2021;12;db3b9613;e31d1cd9;731e8449;2;8;3;37.5;0.25;0.67;14.6;0;0;0;0.5;0.5;0.06;1.5;1.5;1;0;1;100.0;1;0.2;0.2;0;0;0;0;9;24;37.5;19;2;84.2;50.5;9;88.9;54.8;16;0;0.0;1;22.5;274;365;75.1;4834;1886;142;160;88.8;83;106;78.3;34;68;50.0;2;0.5;0.7;7;20;4;2;22;365;321;44;22;0;9;21;7;5;2;2;0;274;0;7;13;6;4;2;0;1;0;2;0;1;0;0;1;0;10;5;6;4;0;2;13;15.4;11;17;2;15;5;15;30;0;40.0;475;56;149;226;110;13;475;12;10;83.3;2;16.7;208;1307;577;15;10;5;21;8;272;22;3;0;0;17;18;0;21;5;5;0;0;0;45;18;17;51.4
2020-12-30;19:15;Matchweek 16;Wed;Home;W;1;0;Getafe;1.1;0.8;51;;Koke;3-5-2;Antonio Matéu Lahoz;Match Report;;2020-2021;12;db3b9613;7848bd64;841373ab;1;10;3;30.0;0.1;0.33;16.3;1;0;0;1.1;1.1;0.11;-0.1;-0.1;2;0;2;100.0;1;0.3;0.3;0;0;0;0;4;19;21.1;16;5;56.3;39.1;12;83.3;54.8;13;0;0.0;0;14.0;379;519;73.0;6527;2527;176;212;83.0;149;188;79.3;37;81;45.7;1;1.0;0.5;8;26;6;3;35;519;464;53;11;0;6;14;24;5;1;3;0;379;2;9;18;11;2;3;1;1;0;2;1;1;0;0;0;0;18;9;7;8;3;9;15;60.0;6;10;2;8;14;32;19;0;51.0;653;57;214;299;146;15;653;20;11;55.0;9;45.0;272;1600;758;11;9;5;19;9;374;35;2;0;0;7;11;2;14;14;9;0;0;0;59;20;21;48.8
2021-01-03;16:15;Matchweek 17;Sun;Away;W;2;1;Alavés;2.2;0.3;58;;Koke;3-5-2;Juan Martínez;Match Report;;2020-2021;12;db3b9613;8d6fd021;425deb4c;2;8;4;50.0;0.25;0.5;14.3;1;0;0;2.2;2.2;0.27;-0.2;-0.2;1;1;1;0.0;0;0.1;0.1;0;0;0;0;6;12;50.0;18;3;44.4;38.7;6;66.7;52.2;4;0;0.0;1;20.7;459;573;80.1;8358;2690;206;226;91.2;195;233;83.7;51;84;60.7;2;2.1;0.9;7;34;5;1;43;573;524;45;14;2;5;15;18;5;1;3;0;459;4;11;13;10;1;1;0;1;0;4;3;0;1;0;0;0;17;11;3;11;3;10;21;47.6;11;8;0;8;9;26;12;1;58.0;669;39;154;385;134;18;669;11;6;54.5;5;45.5;328;1881;997;17;7;4;20;4;453;43;2;0;0;12;13;4;15;9;11;0;0;1;50;11;8;57.9
2021-01-12;21:30;Matchweek 1;Tue;Home;W;2;0;Sevilla;0.4;1.8;34;;Koke;3-5-2;Javier Estrada;Match Report;;2020-2021;12;db3b9613;ad2be733;365c041c;2;5;4;80.0;0.4;0.5;17.5;0;0;0;0.4;0.4;0.09;1.6;1.6;2;0;2;100.0;1;0.9;0.9;0;0;0;0;14;24;58.3;17;1;70.6;43.3;13;92.3;53.4;27;0;0.0;0;8.0;274;351;78.1;4914;1927;126;141;89.4;88;105;83.8;43;76;56.6;2;0.4;0.3;5;20;7;0;28;351;308;40;11;0;5;11;12;3;0;3;0;274;3;5;7;7;0;0;0;0;0;4;4;0;0;0;0;0;14;7;7;5;2;3;17;17.6;14;10;4;6;4;18;36;0;34.0;459;76;182;190;90;18;459;9;3;33.3;6;66.7;259;1142;614;14;10;3;9;7;271;28;2;0;0;14;10;3;11;4;7;0;0;0;46;11;8;57.9
2021-01-21;21:30;Matchweek 19;Thu;Away;W;2;1;Eibar;1.2;1.5;64;;Jan Oblak;3-1-4-2;Mario Melero;Match Report;;2020-2021;12;db3b9613;bea5c710;3e304abe;2;8;3;37.5;0.13;0.33;18.8;1;1;1;1.2;0.5;0.06;0.8;0.5;2;1;1;100.0;0;1.1;0.1;1;1;0;0;7;15;46.7;22;7;40.9;32.9;12;50.0;40.8;20;0;0.0;0;14.5;424;569;74.5;7098;2433;205;246;83.3;158;198;79.8;41;86;47.7;1;0.2;0.1;4;17;3;0;31;569;500;67;21;1;5;15;28;3;0;3;0;424;2;8;13;10;0;0;1;2;0;2;1;0;0;0;1;0;16;11;11;4;1;6;6;100.0;0;8;1;7;15;31;30;0;64.0;676;66;299;285;95;20;675;9;8;88.9;1;11.1;351;1495;782;15;4;5;5;16;422;31;2;0;0;9;23;2;15;15;11;1;1;0;50;20;22;47.6
2021-01-24;21:00;Matchweek 20;Sun;Home;W;3;1;Valencia;1.8;0.3;49;;Koke;3-1-4-2;Ricardo de Burgos;Match Report;;2020-2021;12;db3b9613;dcc91a7b;3bdd8d1f;3;14;5;35.7;0.21;0.6;14.8;1;0;0;1.8;1.8;0.13;1.2;1.2;4;1;3;75.0;0;0.6;-0.4;0;0;0;0;1;10;10.0;18;5;33.3;34.9;6;66.7;44.2;15;0;0.0;1;25.0;393;488;80.5;6605;2071;190;208;91.3;149;177;84.2;36;72;50.0;3;1.8;1.1;12;20;7;0;33;488;439;49;13;1;3;15;21;7;1;5;0;393;0;8;28;18;4;2;2;1;1;6;5;1;0;0;0;0;13;11;4;8;1;4;19;21.1;15;10;2;8;12;25;19;0;49.0;591;52;183;297;116;25;591;11;9;81.8;2;18.2;382;1774;1063;24;17;6;11;11;392;33;2;0;0;11;13;0;15;12;11;0;0;0;53;10;16;38.5
2021-01-31;16:15;Matchweek 21;Sun;Away;W;4;2;Cádiz;1.9;1.2;52;;Koke;3-1-4-2;Jesús Gil;Match Report;;2020-2021;12;db3b9613;ee7c297c;202304b0;4;8;3;37.5;0.38;1.0;21.3;1;1;1;1.9;1.1;0.14;2.1;1.9;6;2;4;66.7;0;2.1;0.1;0;0;0;0;4;11;36.4;14;3;35.7;34.6;6;100.0;60.5;24;3;12.5;0;3.7;460;551;83.5;7195;2352;236;250;94.4;159;196;81.1;32;54;59.3;2;1.1;1.5;7;30;7;1;35;551;514;33;5;2;4;9;17;2;1;0;0;460;4;7;16;11;0;2;0;2;1;8;5;0;1;0;2;0;21;15;8;10;3;6;17;35.3;11;5;0;5;7;28;25;0;52.0;648;53;215;327;116;16;647;11;6;54.5;5;45.5;403;1940;1058;11;7;4;7;8;457;35;5;0;0;7;7;4;9;7;15;1;0;0;49;18;15;54.5
2021-02-08;21:00;Matchweek 22;Mon;Home;D;2;2;Celta Vigo;1.2;1.5;46;;Koke;3-1-4-2;Guillermo Cuadra;Match Report;;2020-2021;12;db3b9613;f25da7fb;138e1a45;2;9;2;22.2;0.22;1.0;18.6;0;0;0;1.2;1.2;0.13;0.8;0.8;2;2;0;0.0;0;1.3;-0.7;0;0;0;0;5;13;38.5;14;2;57.1;47.6;8;62.5;39.9;12;0;0.0;1;28.5;360;473;76.1;5934;2130;173;203;85.2;118;142;83.1;39;79;49.4;2;1.1;1.0;8;18;9;2;36;473;417;52;16;0;2;11;24;1;0;1;0;360;4;5;17;12;1;1;1;2;0;4;4;0;0;0;0;0;18;9;6;10;2;8;18;44.4;10;9;4;5;15;33;17;0;46.0;575;53;159;300;117;17;575;23;17;73.9;6;26.1;274;1343;683;13;6;2;15;10;357;35;2;0;0;12;17;4;11;15;9;0;0;0;57;11;16;40.7
2021-02-13;14:00;Matchweek 23;Sat;Away;W;2;1;Granada;0.7;0.7;60;;Koke;3-1-4-2;Antonio Matéu Lahoz;Match Report;;2020-2021;12;db3b9613;a0435291;aa128ba1;2;10;4;40.0;0.2;0.5;13.6;0;0;0;0.7;0.7;0.07;1.3;1.3;1;1;0;0.0;0;0.4;-0.6;0;0;0;0;4;13;30.8;13;1;46.2;41.5;9;77.8;55.0;15;0;0.0;1;12.3;375;490;76.5;6320;2453;183;217;84.3;144;177;81.4;36;69;52.2;2;0.7;0.9;10;26;8;1;38;490;437;52;15;3;2;9;23;3;0;3;0;375;1;6;20;15;1;3;0;1;0;4;4;0;0;0;0;0;28;19;25;2;1;14;22;63.6;8;13;1;12;7;35;20;0;60.0;616;51;207;289;124;23;616;17;10;58.8;7;41.2;337;1501;757;19;9;7;19;2;372;38;5;0;0;20;12;1;9;7;19;0;0;0;60;29;16;64.4
2021-02-17;19:00;Matchweek 2;Wed;Away;D;1;1;Levante;1.1;0.6;64;;Koke;3-1-4-2;José Luis Munuera;Match Report;;2020-2021;12;db3b9613;9800b6a1;2769bc44;1;14;6;42.9;0.07;0.17;17.3;0;0;0;1.1;1.1;0.08;-0.1;-0.1;4;1;3;75.0;0;0.8;-0.2;0;0;0;0;7;15;46.7;25;6;44.0;34.5;5;80.0;52.6;7;0;0.0;4;25.8;526;652;80.7;8941;2855;241;280;86.1;214;238;89.9;49;85;57.6;1;0.6;0.9;11;43;13;5;53;652;596;52;11;3;5;24;26;8;4;0;0;526;4;11;24;17;4;1;2;0;0;2;1;1;0;0;0;0;23;14;7;12;4;13;18;72.2;5;10;0;10;8;31;8;0;64.0;747;35;127;384;246;35;747;9;5;55.6;4;44.4;473;2529;1357;25;21;5;14;14;525;52;3;0;0;10;9;4;24;8;14;0;0;0;68;11;6;64.7
